order_id,customer,product,region,price,quantity,order_date,revenue
500,C1124,Tablet,America,1039,3,11/7/2023,3117
501,C1016,Tablet,America,1505,1,8/18/2023,1505
502,C1132,Phone,Africa,953,4,3/29/2023,3812
503,C1325,Tablet,Asia,1942,4,6/22/2024,7768
504,C10,Laptop,America,1940,1,5/25/2023,1940
505,C170,Tablet,Europe,1729,4,12/29/2023,6916
506,C1304,Laptop,Africa,1674,3,4/19/2024,5022
507,C1372,Camera,Africa,785,1,11/10/2024,785
508,C402,Laptop,Europe,420,5,4/1/2024,2100
509,C1233,Phone,Africa,1680,2,2/12/2023,3360
510,C1492,Tablet,Africa,920,2,1/14/2023,1840
511,C1851,Headphone,Asia,1624,4,9/24/2024,6496
512,C1673,Headphone,America,1638,1,4/30/2023,1638
513,C1333,Phone,Europe,115,1,1/21/2024,115
514,C1419,Laptop,Asia,1409,2,7/7/2024,2818
515,C108,Laptop,Europe,1635,1,5/11/2023,1635
516,C8,Camera,Africa,1481,3,2/12/2024,4443
517,C626,Laptop,Europe,1182,5,11/11/2023,5910
518,C261,Tablet,Asia,1384,5,11/7/2024,6920
519,C541,Phone,Europe,119,5,7/20/2024,595
520,C1330,Camera,Europe,226,1,4/9/2024,226
521,C326,Headphone,Europe,1756,5,10/2/2023,8780
522,C1098,Tablet,Europe,877,5,12/20/2024,4385
523,C282,Laptop,Europe,687,4,6/11/2024,2748
524,C1609,Tablet,America,1930,1,12/4/2024,1930
525,C1291,Camera,Asia,777,2,8/20/2024,1554
526,C1911,Laptop,Europe,1248,1,7/1/2024,1248
527,C1286,Phone,America,651,5,4/16/2023,3255
528,C1760,Phone,Asia,808,1,1/9/2024,808
529,C204,Camera,Africa,1722,3,7/29/2023,5166
530,C1747,Camera,America,1997,5,8/26/2023,9985
531,C1243,Camera,Europe,165,1,8/28/2023,165
532,C696,Tablet,Asia,996,4,6/9/2023,3984
533,C1376,Laptop,America,419,5,11/24/2023,2095
534,C667,Tablet,Africa,349,3,7/30/2024,1047
535,C990,Phone,America,881,3,5/8/2024,2643
536,C1143,Phone,Asia,1369,1,12/9/2023,1369
537,C452,Camera,Africa,1831,2,6/17/2024,3662
538,C856,Camera,Asia,1707,4,6/22/2023,6828
539,C1948,Laptop,Europe,661,2,5/13/2024,1322
540,C1603,Phone,Asia,131,5,2/17/2024,655
541,C622,Tablet,Africa,1021,5,8/23/2023,5105
542,C1960,Laptop,Asia,808,5,3/25/2024,4040
543,C646,Phone,America,1618,4,4/24/2024,6472
544,C1060,Headphone,America,501,3,3/11/2024,1503
545,C1079,Laptop,Asia,1149,5,1/31/2024,5745
546,C1514,Camera,Europe,735,3,12/20/2023,2205
547,C1264,Headphone,Asia,929,1,10/7/2023,929
548,C891,Tablet,Asia,245,4,5/28/2023,980
549,C1656,Phone,Europe,1261,2,3/31/2023,2522
550,C1886,Tablet,Asia,1105,5,9/16/2024,5525
551,C1328,Headphone,Europe,290,1,5/12/2024,290
552,C1034,Phone,Europe,1775,5,2/21/2023,8875
553,C665,Phone,Africa,299,2,6/26/2023,598
554,C1446,Headphone,Asia,123,3,12/17/2024,369
555,C1636,Tablet,Europe,851,1,3/6/2023,851
556,C1129,Laptop,Africa,1702,5,6/7/2024,8510
557,C793,Laptop,America,996,1,2/15/2024,996
558,C1412,Camera,America,657,4,2/13/2024,2628
559,C463,Camera,Africa,1441,2,12/17/2024,2882
560,C1204,Tablet,America,1803,2,8/10/2023,3606
561,C278,Headphone,Asia,1228,1,10/10/2023,1228
562,C1397,Camera,America,158,2,10/20/2024,316
563,C241,Phone,Europe,1246,3,4/8/2024,3738
564,C24,Headphone,Africa,415,1,7/5/2024,415
565,C679,Phone,Africa,1186,3,10/16/2024,3558
566,C1583,Tablet,Europe,1212,5,10/8/2024,6060
567,C1980,Phone,America,571,4,5/11/2024,2284
568,C1727,Tablet,Europe,587,1,3/5/2023,587
569,C37,Laptop,Europe,192,4,12/31/2024,768
570,C686,Phone,Africa,161,5,6/22/2024,805
571,C566,Phone,Asia,1984,2,8/25/2024,3968
572,C1327,Phone,Asia,1748,3,8/4/2023,5244
573,C1743,Camera,Africa,1558,5,8/31/2024,7790
574,C1936,Tablet,America,263,4,12/10/2024,1052
575,C19,Headphone,Asia,1467,5,6/14/2024,7335
576,C1736,Phone,Africa,268,5,2/13/2024,1340
577,C1695,Laptop,Africa,1523,2,5/1/2023,3046
578,C378,Phone,Asia,557,2,1/26/2023,1114
579,C549,Laptop,America,683,3,1/31/2023,2049
580,C1639,Tablet,Africa,1675,2,4/25/2024,3350
581,C1268,Laptop,Africa,849,1,11/3/2023,849
582,C48,Headphone,Europe,1835,3,5/8/2023,5505
583,C1212,Tablet,Africa,1949,5,7/4/2024,9745
584,C1982,Phone,Europe,136,5,6/10/2024,680
585,C464,Camera,Europe,302,1,4/1/2023,302
586,C393,Headphone,Africa,1144,5,7/5/2024,5720
587,C1163,Phone,Asia,1487,3,7/23/2024,4461
588,C1323,Phone,Africa,348,2,12/26/2023,696
589,C1395,Laptop,Africa,191,5,5/16/2023,955
590,C670,Camera,Europe,683,4,9/26/2023,2732
591,C1213,Phone,Africa,420,3,12/6/2023,1260
592,C1994,Laptop,America,1726,1,5/16/2023,1726
593,C311,Camera,America,792,3,9/16/2023,2376
594,C189,Phone,Asia,1097,1,7/24/2023,1097
595,C1442,Headphone,America,1037,2,6/21/2023,2074
596,C1593,Camera,Asia,1427,4,3/26/2023,5708
597,C1406,Phone,America,1173,3,10/7/2024,3519
598,C38,Headphone,Asia,978,3,5/24/2023,2934
599,C1108,Headphone,America,380,4,4/21/2023,1520
600,C319,Laptop,Africa,256,4,11/30/2023,1024
601,C686,Camera,Asia,1977,4,1/17/2023,7908
602,C846,Headphone,America,771,3,5/5/2023,2313
603,C1862,Headphone,Europe,1052,3,5/25/2023,3156
604,C1426,Laptop,Asia,987,4,5/25/2023,3948
605,C1666,Headphone,Africa,596,4,11/24/2023,2384
606,C120,Laptop,America,690,3,11/10/2024,2070
607,C712,Camera,Europe,1750,5,1/25/2024,8750
608,C1355,Camera,Africa,415,4,11/7/2023,1660
609,C1557,Headphone,Africa,1862,3,1/19/2024,5586
610,C441,Headphone,Africa,1833,3,8/10/2023,5499
611,C1223,Camera,Asia,321,3,4/20/2023,963
612,C1523,Camera,Africa,1682,5,7/23/2023,8410
613,C599,Camera,Asia,1436,2,9/16/2024,2872
614,C72,Phone,Europe,249,2,6/21/2024,498
615,C1339,Tablet,Europe,168,2,11/12/2023,336
616,C714,Laptop,Asia,1950,2,7/5/2024,3900
617,C677,Tablet,Asia,280,5,1/8/2024,1400
618,C81,Camera,Africa,568,4,10/5/2024,2272
619,C1079,Phone,Europe,343,3,7/27/2024,1029
620,C134,Tablet,America,382,5,12/26/2024,1910
621,C424,Laptop,Africa,823,5,7/21/2023,4115
622,C756,Laptop,Africa,133,1,8/28/2023,133
623,C6,Camera,Europe,1388,4,5/19/2023,5552
624,C1152,Camera,America,560,3,9/24/2023,1680
625,C879,Laptop,Europe,509,5,10/31/2024,2545
626,C668,Tablet,Africa,309,2,10/25/2024,618
627,C1824,Phone,Europe,164,4,8/7/2024,656
628,C49,Laptop,America,1183,3,10/16/2024,3549
629,C1763,Laptop,America,1639,4,11/18/2024,6556
630,C1500,Headphone,Africa,1972,2,7/13/2023,3944
631,C1263,Phone,America,1827,2,8/13/2023,3654
632,C1364,Phone,America,418,4,12/30/2024,1672
633,C193,Headphone,Europe,882,2,9/11/2023,1764
634,C709,Tablet,Asia,1545,3,4/24/2024,4635
635,C459,Laptop,Africa,1586,2,9/6/2023,3172
636,C303,Headphone,Europe,495,3,3/14/2023,1485
637,C1172,Headphone,Africa,1021,2,9/6/2023,2042
638,C898,Headphone,Asia,1696,1,12/9/2023,1696
639,C190,Tablet,Asia,359,3,1/20/2023,1077
640,C1648,Camera,Asia,1675,2,5/1/2024,3350
641,C191,Tablet,Africa,1422,2,10/28/2023,2844
642,C446,Tablet,Asia,971,5,6/11/2023,4855
643,C119,Phone,Africa,433,2,4/29/2024,866
644,C1651,Tablet,Africa,1174,4,5/11/2024,4696
645,C1546,Phone,Africa,1451,4,10/7/2024,5804
646,C1651,Headphone,Europe,1320,1,4/11/2023,1320
647,C1083,Camera,America,1758,2,6/6/2023,3516
648,C817,Laptop,America,642,1,6/28/2024,642
649,C1927,Headphone,Africa,1861,5,4/5/2024,9305
650,C61,Headphone,Asia,105,1,4/23/2024,105
651,C1446,Camera,Europe,616,5,1/21/2024,3080
652,C1132,Camera,Asia,1056,5,10/8/2024,5280
653,C1316,Camera,America,1571,2,8/13/2024,3142
654,C1397,Camera,Asia,1053,2,8/29/2024,2106
655,C1559,Camera,Asia,1002,3,7/11/2023,3006
656,C115,Phone,Africa,861,4,5/24/2023,3444
657,C930,Tablet,Europe,822,5,10/14/2024,4110
658,C1624,Headphone,Africa,1961,4,11/20/2023,7844
659,C1668,Headphone,Europe,1302,2,1/27/2024,2604
660,C950,Tablet,Asia,206,1,5/29/2023,206
661,C1437,Tablet,Africa,1911,2,3/13/2024,3822
662,C698,Laptop,America,623,5,6/2/2023,3115
663,C983,Tablet,America,100,3,10/17/2024,300
664,C1787,Phone,America,363,2,4/12/2024,726
665,C1227,Camera,Europe,1940,4,12/19/2024,7760
666,C758,Phone,Africa,1728,3,2/24/2023,5184
667,C993,Camera,Europe,1826,2,8/15/2024,3652
668,C1270,Camera,Africa,1118,4,5/20/2023,4472
669,C1464,Camera,Africa,1209,2,1/21/2024,2418
670,C947,Tablet,Europe,147,3,1/4/2023,441
671,C690,Phone,America,1141,2,3/13/2024,2282
672,C251,Laptop,Africa,1683,4,8/10/2023,6732
673,C560,Tablet,Asia,284,2,2/2/2023,568
674,C643,Camera,Asia,1754,4,12/13/2023,7016
675,C545,Phone,Asia,1271,4,12/18/2024,5084
676,C990,Phone,Asia,1948,1,2/24/2024,1948
677,C162,Laptop,Asia,369,5,11/30/2023,1845
678,C1346,Tablet,Asia,331,1,5/30/2024,331
679,C576,Headphone,America,1482,2,10/20/2024,2964
680,C168,Camera,America,946,1,12/28/2024,946
681,C1466,Phone,Asia,1425,5,12/8/2024,7125
682,C788,Tablet,Europe,1060,4,7/23/2023,4240
683,C78,Phone,Africa,528,2,9/19/2024,1056
684,C665,Tablet,Africa,663,2,2/26/2023,1326
685,C1517,Laptop,America,1066,4,9/27/2023,4264
686,C1223,Laptop,Europe,1038,4,3/14/2023,4152
687,C1448,Tablet,Africa,1522,4,10/14/2023,6088
688,C445,Camera,Europe,532,1,1/26/2024,532
689,C995,Camera,Asia,551,2,9/13/2024,1102
690,C95,Camera,Europe,532,4,1/24/2024,2128
691,C1942,Laptop,Africa,784,4,10/3/2024,3136
692,C1488,Camera,Asia,992,2,2/6/2023,1984
693,C379,Camera,Europe,593,3,11/20/2023,1779
694,C1366,Phone,America,723,1,7/11/2024,723
695,C221,Laptop,America,1801,2,7/29/2024,3602
696,C696,Camera,Asia,551,2,5/9/2024,1102
697,C1185,Phone,America,1225,4,7/2/2024,4900
698,C620,Phone,America,1064,3,12/21/2023,3192
699,C448,Camera,America,665,4,2/11/2024,2660
700,C242,Headphone,Asia,1908,2,8/24/2023,3816
701,C1717,Laptop,America,1108,3,4/8/2024,3324
702,C927,Camera,Asia,410,2,8/2/2024,820
703,C814,Tablet,Europe,575,4,7/14/2024,2300
704,C1992,Phone,Asia,238,4,5/7/2023,952
705,C1560,Headphone,America,1590,2,1/11/2023,3180
706,C1852,Laptop,Africa,1139,5,2/23/2024,5695
707,C926,Camera,Europe,809,3,12/25/2024,2427
708,C407,Phone,America,1687,3,7/19/2024,5061
709,C229,Headphone,America,1388,1,9/21/2024,1388
710,C1248,Laptop,America,1105,4,5/31/2023,4420
711,C785,Headphone,Asia,473,2,8/10/2023,946
712,C1498,Phone,Africa,1261,5,4/12/2023,6305
713,C699,Phone,Europe,1055,5,5/10/2024,5275
714,C1465,Laptop,Europe,792,1,12/5/2024,792
715,C1195,Tablet,Africa,1638,4,6/6/2023,6552
716,C1047,Headphone,Europe,1848,1,4/17/2024,1848
717,C218,Tablet,America,1242,4,2/7/2024,4968
718,C1508,Tablet,America,1374,1,5/1/2024,1374
719,C1325,Laptop,Africa,1405,3,12/20/2023,4215
720,C648,Phone,Asia,1587,2,12/23/2024,3174
721,C79,Headphone,America,1230,4,8/7/2024,4920
722,C1535,Camera,Africa,1524,2,10/8/2024,3048
723,C1531,Camera,America,444,1,12/1/2023,444
724,C1188,Tablet,Asia,598,5,4/9/2023,2990
725,C237,Camera,Africa,841,1,4/27/2023,841
726,C579,Headphone,Europe,1902,5,11/11/2023,9510
727,C1831,Laptop,Asia,1517,3,12/22/2024,4551
728,C929,Camera,Europe,446,2,4/14/2023,892
729,C422,Tablet,Europe,1690,2,6/18/2024,3380
730,C493,Phone,Asia,615,4,11/5/2023,2460
731,C730,Headphone,Asia,113,2,4/28/2024,226
732,C1820,Phone,America,111,5,1/2/2024,555
733,C209,Tablet,Europe,645,2,7/25/2023,1290
734,C599,Tablet,Africa,1606,1,10/18/2024,1606
735,C1717,Camera,Africa,1827,4,1/6/2023,7308
736,C1382,Tablet,Africa,1776,5,7/20/2024,8880
737,C1674,Phone,Europe,1633,5,9/8/2024,8165
738,C877,Phone,America,702,3,6/25/2024,2106
739,C358,Camera,Africa,856,2,8/17/2024,1712
740,C1065,Tablet,Asia,336,3,8/31/2023,1008
741,C904,Tablet,Africa,992,1,12/9/2023,992
742,C1153,Phone,Europe,1131,3,10/27/2023,3393
743,C848,Laptop,America,695,1,5/23/2023,695
744,C886,Phone,Asia,1319,3,9/16/2023,3957
745,C450,Camera,Africa,931,1,7/21/2023,931
746,C1256,Phone,Asia,1996,1,7/20/2024,1996
747,C1358,Phone,America,1093,5,6/22/2023,5465
748,C396,Laptop,Asia,1967,3,9/30/2024,5901
749,C1754,Laptop,Asia,879,2,12/28/2023,1758
750,C1864,Headphone,America,1557,5,3/19/2024,7785
751,C639,Phone,America,1194,2,1/25/2023,2388
752,C41,Headphone,Asia,1598,5,2/20/2023,7990
753,C1288,Camera,Africa,1869,5,5/14/2023,9345
754,C1721,Laptop,Europe,1345,5,7/20/2023,6725
755,C201,Laptop,Asia,882,5,10/20/2023,4410
756,C52,Headphone,Africa,639,1,5/4/2023,639
757,C1249,Phone,America,1231,3,11/25/2024,3693
758,C67,Tablet,Europe,491,2,5/25/2024,982
759,C680,Headphone,America,1140,1,7/20/2024,1140
760,C1794,Phone,America,527,4,5/6/2024,2108
761,C577,Tablet,America,1130,4,11/9/2023,4520
762,C457,Headphone,America,1085,5,3/30/2024,5425
763,C1015,Headphone,Asia,274,1,5/17/2024,274
764,C1927,Tablet,America,696,3,8/27/2024,2088
765,C1997,Laptop,America,109,5,6/6/2023,545
766,C1565,Tablet,Europe,918,3,10/19/2024,2754
767,C1044,Tablet,Europe,992,5,2/23/2024,4960
768,C1230,Phone,Europe,1990,5,11/24/2023,9950
769,C124,Tablet,Europe,1747,1,7/5/2023,1747
770,C592,Tablet,Europe,1210,5,10/6/2024,6050
771,C1799,Tablet,Asia,258,1,4/10/2023,258
772,C740,Camera,Europe,750,2,5/25/2024,1500
773,C45,Camera,Asia,875,5,11/5/2024,4375
774,C1356,Laptop,Asia,334,3,9/3/2024,1002
775,C1305,Phone,Asia,612,3,6/17/2024,1836
776,C91,Phone,Europe,1119,3,12/14/2024,3357
777,C653,Tablet,America,1662,2,5/4/2023,3324
778,C1162,Camera,America,913,3,3/6/2023,2739
779,C606,Headphone,Asia,1610,3,7/12/2024,4830
780,C127,Camera,Asia,1223,4,5/10/2023,4892
781,C1449,Camera,Europe,886,4,3/21/2023,3544
782,C1804,Headphone,Asia,224,3,3/8/2023,672
783,C1032,Headphone,Europe,818,4,2/1/2024,3272
784,C839,Laptop,Europe,886,2,11/19/2024,1772
785,C1295,Camera,Asia,808,3,7/25/2024,2424
786,C595,Laptop,Africa,301,3,1/26/2024,903
787,C1969,Laptop,Asia,705,4,3/26/2023,2820
788,C747,Camera,America,475,4,5/27/2023,1900
789,C1191,Laptop,Europe,1636,5,6/11/2024,8180
790,C499,Laptop,Europe,1348,2,5/23/2023,2696
791,C1279,Headphone,Africa,152,1,8/26/2024,152
792,C599,Headphone,Asia,980,2,9/5/2023,1960
793,C1658,Laptop,Asia,1735,5,1/5/2023,8675
794,C931,Camera,Africa,1868,1,1/7/2023,1868
795,C902,Laptop,America,1626,3,2/7/2024,4878
796,C71,Tablet,Africa,1537,3,9/20/2024,4611
797,C1796,Headphone,Africa,600,2,12/1/2023,1200
798,C1994,Tablet,Asia,921,2,5/3/2023,1842
799,C81,Headphone,Africa,1335,5,6/26/2024,6675
800,C1968,Headphone,America,1120,1,2/10/2023,1120
801,C776,Tablet,Asia,1626,3,8/3/2024,4878
802,C1461,Phone,Asia,561,3,1/24/2023,1683
803,C1603,Headphone,America,420,3,4/14/2023,1260
804,C876,Tablet,Africa,203,3,6/17/2023,609
805,C896,Tablet,Africa,1953,3,10/6/2023,5859
806,C1461,Phone,Asia,1979,4,10/16/2024,7916
807,C1774,Camera,Africa,1432,5,6/7/2023,7160
808,C997,Camera,America,1556,1,4/10/2023,1556
809,C270,Camera,Africa,1061,3,2/24/2023,3183
810,C1436,Laptop,Europe,1289,1,6/24/2023,1289
811,C1670,Headphone,Europe,1464,5,6/16/2024,7320
812,C137,Tablet,Europe,1753,5,4/20/2023,8765
813,C673,Phone,America,197,2,10/23/2024,394
814,C628,Tablet,Africa,837,3,6/9/2023,2511
815,C1070,Tablet,America,1158,3,1/7/2023,3474
816,C64,Headphone,Asia,588,5,6/7/2023,2940
817,C531,Tablet,Europe,1508,2,12/21/2024,3016
818,C229,Tablet,Europe,377,1,3/3/2024,377
819,C1634,Headphone,America,1891,5,6/28/2023,9455
820,C1153,Phone,Europe,1478,3,12/14/2023,4434
821,C1244,Laptop,Africa,1194,5,6/2/2024,5970
822,C1716,Camera,America,789,3,12/27/2023,2367
823,C1246,Phone,Africa,1983,4,11/6/2024,7932
824,C836,Camera,Asia,1783,2,11/23/2023,3566
825,C1531,Camera,America,1942,4,2/8/2023,7768
826,C602,Phone,America,658,2,8/24/2024,1316
827,C1146,Camera,Asia,1727,5,12/12/2024,8635
828,C331,Laptop,Europe,130,3,11/25/2024,390
829,C901,Laptop,Europe,1907,4,3/3/2024,7628
830,C502,Tablet,Europe,811,1,9/12/2024,811
831,C1508,Camera,Europe,1202,5,5/18/2024,6010
832,C1811,Headphone,America,2000,4,12/25/2023,8000
833,C291,Headphone,Asia,1638,2,7/25/2023,3276
834,C1953,Headphone,America,1824,3,4/12/2023,5472
835,C743,Headphone,Asia,367,1,11/27/2023,367
836,C1733,Phone,America,436,5,5/22/2023,2180
837,C829,Headphone,America,1083,3,4/18/2024,3249
838,C919,Laptop,Asia,130,5,3/24/2024,650
839,C1193,Phone,Europe,634,1,1/22/2024,634
840,C729,Tablet,America,477,2,5/30/2024,954
841,C1471,Headphone,Europe,859,1,4/8/2023,859
842,C1585,Phone,Africa,570,1,9/28/2023,570
843,C1365,Laptop,Europe,809,4,1/5/2023,3236
844,C69,Headphone,Europe,1101,1,9/14/2023,1101
845,C1344,Camera,Asia,253,3,2/16/2024,759
846,C504,Phone,Asia,738,4,3/3/2023,2952
847,C1100,Camera,Africa,207,3,9/17/2023,621
848,C1026,Headphone,America,152,2,11/17/2023,304
849,C886,Tablet,Europe,1862,1,6/6/2023,1862
850,C786,Tablet,Europe,544,1,12/30/2024,544
851,C1796,Headphone,Europe,775,2,4/2/2023,1550
852,C1130,Phone,Europe,1413,3,12/15/2023,4239
853,C1135,Tablet,Asia,696,4,1/10/2023,2784
854,C855,Phone,Africa,862,1,2/13/2024,862
855,C374,Laptop,Asia,1570,3,8/2/2024,4710
856,C1096,Phone,Asia,1958,1,5/21/2023,1958
857,C449,Tablet,Asia,1670,2,5/10/2024,3340
858,C888,Tablet,Europe,1024,4,7/20/2024,4096
859,C971,Camera,Africa,1169,2,1/5/2023,2338
860,C1253,Camera,America,1430,1,6/19/2023,1430
861,C1547,Headphone,Africa,434,4,4/14/2024,1736
862,C1743,Tablet,Africa,1104,1,6/16/2024,1104
863,C335,Phone,Europe,942,5,1/13/2023,4710
864,C953,Laptop,America,168,3,4/11/2023,504
865,C1080,Camera,America,1838,3,4/11/2023,5514
866,C618,Tablet,Africa,961,2,3/11/2024,1922
867,C271,Laptop,Asia,349,1,10/29/2023,349
868,C207,Headphone,America,1715,1,7/19/2023,1715
869,C436,Phone,America,1215,5,6/26/2023,6075
870,C876,Headphone,Europe,588,3,10/25/2024,1764
871,C1001,Camera,Africa,1896,1,8/12/2023,1896
872,C1981,Tablet,America,1768,3,10/28/2023,5304
873,C601,Tablet,America,1972,5,3/20/2023,9860
874,C1316,Camera,America,1881,5,3/13/2023,9405
875,C387,Tablet,Africa,104,1,4/23/2023,104
876,C1287,Camera,America,770,4,2/9/2023,3080
877,C1092,Laptop,Africa,445,2,12/17/2024,890
878,C1144,Laptop,Africa,1124,3,1/6/2024,3372
879,C744,Phone,Europe,555,3,7/9/2024,1665
880,C565,Headphone,Europe,1927,3,10/26/2023,5781
881,C1381,Headphone,Europe,1781,1,6/8/2023,1781
882,C792,Tablet,Europe,1333,1,7/6/2024,1333
883,C742,Laptop,America,1634,1,4/1/2024,1634
884,C836,Tablet,Asia,1884,1,12/29/2023,1884
885,C1859,Laptop,Asia,614,5,1/21/2023,3070
886,C523,Phone,Asia,192,2,5/24/2024,384
887,C586,Laptop,Europe,1553,4,6/7/2024,6212
888,C256,Tablet,Asia,1738,3,3/19/2023,5214
889,C1373,Tablet,America,1397,4,1/30/2024,5588
890,C1495,Headphone,Asia,1191,4,5/28/2023,4764
891,C901,Phone,Africa,1383,4,7/15/2023,5532
892,C88,Tablet,Asia,559,1,3/9/2023,559
893,C1440,Camera,America,821,5,1/23/2023,4105
894,C1881,Laptop,America,711,2,9/1/2023,1422
895,C11,Headphone,Africa,1095,5,1/7/2024,5475
896,C586,Tablet,America,1159,3,8/13/2023,3477
897,C463,Camera,Asia,179,1,11/2/2023,179
898,C1779,Tablet,Africa,260,5,6/8/2024,1300
899,C700,Phone,Asia,1798,3,2/29/2024,5394
900,C1311,Camera,Asia,1503,5,11/25/2024,7515
901,C842,Laptop,Asia,1236,5,3/23/2023,6180
902,C685,Phone,America,1457,1,5/26/2024,1457
903,C1851,Headphone,Europe,1094,2,5/4/2024,2188
904,C280,Camera,Asia,1698,1,3/14/2024,1698
905,C1536,Phone,Africa,1176,1,5/16/2024,1176
906,C803,Headphone,Europe,1236,5,2/17/2024,6180
907,C242,Tablet,Asia,381,4,11/23/2023,1524
908,C778,Headphone,Asia,375,3,10/4/2024,1125
909,C1088,Laptop,Europe,1473,5,7/18/2023,7365
910,C1352,Phone,Africa,1957,4,1/7/2023,7828
911,C172,Tablet,Europe,1356,5,2/9/2023,6780
912,C1322,Headphone,America,738,3,1/1/2023,2214
913,C160,Phone,Africa,509,1,12/17/2023,509
914,C1703,Tablet,Asia,1776,4,3/8/2024,7104
915,C1927,Laptop,Europe,268,3,4/13/2024,804
916,C1702,Camera,America,929,1,1/10/2024,929
917,C1553,Tablet,Europe,1081,2,6/18/2024,2162
918,C468,Tablet,America,1887,4,12/21/2023,7548
919,C1408,Tablet,Asia,690,4,7/30/2023,2760
920,C929,Camera,Asia,1621,3,10/10/2024,4863
921,C741,Tablet,America,1785,4,1/6/2024,7140
922,C1994,Headphone,Africa,1458,4,2/27/2024,5832
923,C365,Laptop,Europe,1165,3,11/8/2023,3495
924,C1994,Camera,Europe,1681,4,2/16/2023,6724
925,C1922,Laptop,Africa,1827,2,12/17/2024,3654
926,C591,Laptop,Africa,346,3,7/12/2023,1038
927,C1495,Phone,Europe,573,2,1/25/2024,1146
928,C1903,Camera,Asia,1051,3,3/31/2023,3153
929,C1251,Phone,Europe,1014,2,10/9/2024,2028
930,C834,Camera,America,248,4,1/3/2023,992
931,C1862,Camera,Africa,1871,4,8/23/2023,7484
932,C1646,Camera,America,947,2,7/22/2023,1894
933,C1339,Phone,Asia,1146,5,3/5/2023,5730
934,C1967,Tablet,Asia,1926,4,8/13/2024,7704
935,C243,Tablet,Africa,1440,3,11/15/2024,4320
936,C1289,Headphone,Europe,1010,4,1/17/2023,4040
937,C535,Phone,America,671,1,2/26/2023,671
938,C793,Laptop,Europe,520,1,12/14/2024,520
939,C1935,Tablet,America,1077,3,2/13/2023,3231
940,C982,Tablet,Africa,230,4,4/24/2023,920
941,C112,Headphone,Europe,1021,3,3/7/2024,3063
942,C456,Tablet,America,223,4,6/14/2023,892
943,C1117,Phone,Africa,1757,5,2/21/2023,8785
944,C1513,Laptop,Europe,200,2,11/30/2024,400
945,C789,Headphone,Africa,1635,5,1/16/2024,8175
946,C631,Laptop,Europe,734,3,5/23/2024,2202
947,C48,Camera,Asia,1983,1,5/22/2023,1983
948,C969,Laptop,Europe,323,2,4/21/2023,646
949,C482,Camera,America,906,4,12/11/2024,3624
950,C1272,Camera,Asia,117,3,3/21/2024,351
951,C105,Camera,Africa,1264,5,4/19/2024,6320
952,C1195,Phone,Europe,665,4,8/28/2024,2660
953,C696,Laptop,America,300,1,9/18/2024,300
954,C459,Camera,Europe,310,4,2/13/2023,1240
955,C516,Laptop,Asia,799,4,2/26/2024,3196
956,C839,Headphone,Europe,680,1,7/13/2024,680
957,C1336,Phone,Europe,1186,5,1/29/2023,5930
958,C1586,Camera,America,1297,1,3/20/2024,1297
959,C892,Laptop,Asia,971,5,7/22/2024,4855
960,C139,Laptop,Europe,618,2,12/20/2023,1236
961,C1782,Camera,Europe,1442,4,8/14/2024,5768
962,C481,Tablet,Asia,1900,4,9/25/2023,7600
963,C843,Camera,Asia,1188,2,7/4/2024,2376
964,C1852,Tablet,Europe,608,5,6/13/2024,3040
965,C250,Camera,Africa,1329,1,4/12/2023,1329
966,C1766,Laptop,Asia,222,3,7/30/2023,666
967,C1621,Camera,Europe,483,1,3/1/2023,483
968,C330,Phone,Europe,1936,4,12/1/2023,7744
969,C633,Tablet,America,1742,5,4/14/2024,8710
970,C1650,Camera,Asia,614,5,5/4/2024,3070
971,C195,Camera,Europe,1552,4,3/31/2024,6208
972,C1123,Tablet,Europe,1102,2,5/7/2023,2204
973,C1122,Headphone,America,876,5,1/9/2023,4380
974,C1082,Laptop,America,823,2,7/12/2023,1646
975,C1448,Laptop,Africa,838,2,9/22/2024,1676
976,C988,Laptop,Europe,514,2,1/27/2024,1028
977,C1549,Laptop,Asia,1333,2,10/1/2023,2666
978,C8,Headphone,Africa,1928,1,11/22/2023,1928
979,C258,Tablet,Europe,902,5,7/14/2023,4510
980,C635,Laptop,Asia,834,4,9/8/2024,3336
981,C262,Laptop,Europe,237,3,11/2/2023,711
982,C599,Phone,Africa,1690,4,5/14/2023,6760
983,C1553,Laptop,Europe,1654,2,10/11/2024,3308
984,C928,Tablet,America,1707,1,1/17/2023,1707
